date,previous_date,ipca_item_id,ipca_code,ipca_name,weight_pct_total_ipca,relative,retailer_count,product_pair_count,retailer_min_relative,retailer_max_relative
2026-07-12,2026-07-11,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,2,12,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1109002,1109002,Presunto,0.1054,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,2,8,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1109008,1109008,Linguiça,0.3486,1.000000000000,3,25,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,1.000000000000,4,38,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.000000000000,3,9,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1111004,1111004,Leite longa vida,0.6890,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1111009,1111009,Leite em pó,0.0872,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1111011,1111011,Queijo,0.5234,1.000000000000,3,88,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,0.975961703455,4,87,0.903846813821,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1111021,1111021,Requeijão,0.0940,1.000000000000,3,16,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1112003,1112003,Biscoito,0.3388,1.002385411669,4,89,1.000000000000,1.009541646675
2026-07-12,2026-07-11,ipca-sp-1112015,1112015,Pão francês,0.6914,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1112017,1112017,Pão doce,0.1150,1.000000000000,2,7,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1112018,1112018,Pão de forma,0.1192,1.000000000000,3,34,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1112019,1112019,Bolo,0.1366,1.000125786331,4,57,1.000000000000,1.000503145323
2026-07-12,2026-07-11,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1113014,1113014,Azeite de oliva,0.0842,0.987693324546,4,13,0.950773298182,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1113040,1113040,Margarina,0.0752,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1114001,1114001,Suco de frutas,0.1426,0.995970137529,3,36,0.987910412588,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1114022,1114022,Café moído,0.2619,0.985092709245,4,45,0.940370836978,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1114083,1114083,Refrigerante e água mineral,0.5101,0.997300731125,2,56,0.994601462250,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1114084,1114084,Cerveja,0.3936,1.004392579748,1,10,1.004392579748,1.004392579748
2026-07-12,2026-07-11,ipca-sp-1114087,1114087,Vinho,0.0936,1.008369186654,2,60,1.000000000000,1.016738373309
2026-07-12,2026-07-11,ipca-sp-1114090,1114090,Suco em pó,0.0747,0.891236495489,2,6,0.782472990977,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1115016,1115016,Palmito em conserva,0.0396,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1115039,1115039,Sardinha em conserva,0.0271,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1115057,1115057,Azeitona,0.0342,1.032646525423,4,18,1.000000000000,1.130586101694
2026-07-12,2026-07-11,ipca-sp-1115058,1115058,Milho-verde em conserva,0.0172,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1115075,1115075,Atum em conserva,0.0308,1.001401791331,2,5,1.000000000000,1.002803582663
2026-07-12,2026-07-11,ipca-sp-1116005,1116005,Atomatado,0.1151,0.989771693339,4,18,0.959086773355,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116033,1116033,Maionese,0.0481,0.995408643853,4,9,0.981634575411,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116041,1116041,Vinagre,0.0221,0.993140243902,4,7,0.972560975610,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116071,1116071,Tempero misto,0.0696,0.815752285628,3,9,0.447256856883,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1101002,1101002,Arroz,0.4030,1.003555583021,3,22,1.000000000000,1.010666749064
2026-07-13,2026-07-12,ipca-sp-1101073,1101073,Feijão-carioca (rajado),0.1876,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102006,1102006,Macarrão,0.1112,1.000000000000,4,30,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102012,1102012,Farinha de trigo,0.0431,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102023,1102023,Farinha de mandioca,0.0320,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,0.968286373998,4,34,0.873145495992,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.000000000000,4,13,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,4,12,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103026,1103026,Pimentão,0.0368,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103028,1103028,Tomate,0.1791,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103043,1103043,Cebola,0.0906,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1104003,1104003,Açúcar refinado,0.1100,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,1.000956899536,4,77,1.000000000000,1.003827598145
2026-07-13,2026-07-12,ipca-sp-1104032,1104032,Sorvete,0.1665,1.009235164331,4,65,1.000000000000,1.019393667251
2026-07-13,2026-07-12,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,1.000000000000,4,16,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105005,1105005,Couve,0.0271,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105010,1105010,Repolho,0.0163,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105019,1105019,Brócolis,0.0306,0.937254901961,3,4,0.811764705882,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106018,1106018,Mamão,0.0900,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106023,1106023,Pera,0.0508,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106027,1106027,Tangerina,0.0668,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106028,1106028,Uva,0.0794,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106039,1106039,Laranja-pera,0.1045,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.014379624719,4,33,1.000000000000,1.057518498877
2026-07-13,2026-07-12,ipca-sp-1107084,1107084,Contrafilé,0.3951,1.050336936849,2,7,1.000000000000,1.100673873699
2026-07-13,2026-07-12,ipca-sp-1107087,1107087,Chã de dentro,0.2838,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107088,1107088,Alcatra,0.2158,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107089,1107089,Patinho,0.2286,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107091,1107091,Lagarto comum,0.1077,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107093,1107093,Músculo,0.1026,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107095,1107095,Acém,0.2571,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107099,1107099,Costela,0.1690,1.061184882442,3,4,1.000000000000,1.183554647326
2026-07-13,2026-07-12,ipca-sp-1108031,1108031,Peixe-merluza,0.0279,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,2,12,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.000000000000,4,6,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109002,1109002,Presunto,0.1054,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109008,1109008,Linguiça,0.3486,1.007741765358,4,30,1.000000000000,1.030967061434
2026-07-13,2026-07-12,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,0.997980925992,4,55,0.991923703970,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.000000000000,4,11,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111004,1111004,Leite longa vida,0.6890,1.002210711544,3,14,1.000000000000,1.006632134631
2026-07-13,2026-07-12,ipca-sp-1111009,1111009,Leite em pó,0.0872,0.961445695319,3,9,0.884337085956,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111011,1111011,Queijo,0.5234,1.023466845145,4,116,1.000000000000,1.064688885107
2026-07-13,2026-07-12,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,0.989377428176,4,126,0.957509712705,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111021,1111021,Requeijão,0.0940,1.029861359138,4,23,1.000000000000,1.068523647165
