date,previous_date,retailer_id,retailer_name,ipca_item_id,ipca_code,relative,product_pair_count
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1103044,1103044,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1104003,1104003,0.937304075235,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1104023,1104023,0.936168161823,9
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1104023,1104023,1.000000000000,29
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1104023,1104023,1.000000000000,16
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1104023,1104023,1.000000000000,5
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1104032,1104032,1.000000000000,5
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1104032,1104032,1.000000000000,6
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1104032,1104032,1.004246267724,25
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1104032,1104032,1.000000000000,23
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1104052,1104052,0.798224852071,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1104052,1104052,1.000000000000,4
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1104052,1104052,1.000000000000,4
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1104052,1104052,1.000000000000,2
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1105001,1105001,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1105010,1105010,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1105012,1105012,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1105019,1105019,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1105019,1105019,1.000000000000,2
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1106017,1106017,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1106018,1106018,1.000000000000,2
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1106018,1106018,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1106018,1106018,1.000000000000,2
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1106019,1106019,1.000000000000,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1106023,1106023,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1106027,1106027,1.000000000000,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1106028,1106028,1.000000000000,1
