date,previous_date,retailer_id,retailer_name,ipca_item_id,ipca_code,relative,product_pair_count
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1107095,1107095,1.000000000000,3
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1107095,1107095,1.000000000000,3
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1107099,1107099,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1107099,1107099,1.000000000000,2
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1107099,1107099,1.000000000000,6
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1107099,1107099,1.000000000000,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1108031,1108031,1.000000000000,2
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1108031,1108031,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1108031,1108031,1.000000000000,1
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1108038,1108038,1.000000000000,3
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1108038,1108038,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1108075,1108075,1.000000000000,2
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1108075,1108075,1.000000000000,33
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1108075,1108075,1.000000000000,6
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1108080,1108080,1.000000000000,3
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1108080,1108080,1.000000000000,6
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1108080,1108080,1.000000000000,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1109002,1109002,1.000000000000,4
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1109002,1109002,1.000000000000,18
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1109002,1109002,1.000000000000,6
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1109007,1109007,1.000000000000,7
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1109007,1109007,1.000000000000,6
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1109008,1109008,1.000000000000,17
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1109008,1109008,1.000000000000,42
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1109008,1109008,1.000000000000,34
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1109010,1109010,1.000000000000,9
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1109010,1109010,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1109010,1109010,1.000000000000,4
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1110009,1110009,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1110009,1110009,1.000000000000,2
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1110009,1110009,1.000000000000,5
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1110009,1110009,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1110010,1110010,1.000000000000,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1110010,1110010,1.000000000000,40
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1110010,1110010,1.000000000000,33
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1110010,1110010,1.000000000000,54
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1110044,1110044,1.000000000000,9
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1110044,1110044,1.000000000000,8
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1110044,1110044,1.000000000000,7
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1111004,1111004,1.000000000000,32
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1111004,1111004,1.000000000000,12
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1111004,1111004,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1111004,1111004,1.000000000000,16
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1111009,1111009,1.000000000000,8
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1111009,1111009,1.000000000000,6
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1111009,1111009,1.000000000000,2
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1111009,1111009,1.000000000000,2
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1111011,1111011,1.000000000000,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1111011,1111011,1.005646294350,44
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1111011,1111011,1.000000000000,229
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1111011,1111011,1.000000000000,57
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1111019,1111019,0.917912951992,35
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1111019,1111019,1.000000000000,171
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1111019,1111019,1.000000000000,19
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1111019,1111019,1.000000000000,86
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1111021,1111021,1.000000000000,13
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1111021,1111021,1.000000000000,5
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1111021,1111021,1.000000000000,18
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1112003,1112003,0.990713019860,106
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1112003,1112003,1.000000000000,164
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1112003,1112003,1.000000000000,49
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1112003,1112003,1.000000000000,61
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1112015,1112015,1.000000000000,4
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1112015,1112015,1.000000000000,3
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1112015,1112015,1.000000000000,5
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1112017,1112017,1.000000000000,2
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1112017,1112017,1.000000000000,6
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1112017,1112017,1.000000000000,6
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1112018,1112018,1.000000000000,47
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1112018,1112018,1.000000000000,38
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1112018,1112018,1.000000000000,6
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1112018,1112018,1.000000000000,26
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1112019,1112019,1.000143729982,28
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1112019,1112019,1.000000000000,54
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1112019,1112019,1.000000000000,20
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1112019,1112019,1.000000000000,98
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1113013,1113013,0.965899126593,4
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1113013,1113013,1.000000000000,3
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1113013,1113013,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1113014,1113014,0.979681668195,14
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1113014,1113014,1.000000000000,10
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1113014,1113014,1.000000000000,5
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1113014,1113014,1.000000000000,6
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1113040,1113040,1.000000000000,13
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1113040,1113040,1.000000000000,2
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1113040,1113040,1.000000000000,3
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114001,1114001,0.982486819730,85
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1114001,1114001,1.000000000000,8
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1114001,1114001,1.000000000000,23
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114022,1114022,0.976054646757,45
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1114022,1114022,1.000000000000,44
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1114022,1114022,1.000000000000,6
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1114022,1114022,1.000000000000,9
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114083,1114083,1.006630698071,94
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1114083,1114083,1.000000000000,82
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114084,1114084,1.026004946467,35
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1114084,1114084,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114087,1114087,1.013687940165,19
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1114087,1114087,1.000000000000,191
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1114090,1114090,0.831959177296,20
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1114090,1114090,1.000000000000,2
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1115016,1115016,0.956791715776,3
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1115016,1115016,1.000000000000,8
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1115016,1115016,1.000000000000,7
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1115016,1115016,1.000000000000,4
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1115039,1115039,0.983289400960,6
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1115039,1115039,1.000000000000,4
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1115039,1115039,1.000000000000,2
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1115039,1115039,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1115057,1115057,1.064314958448,10
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1115057,1115057,1.000000000000,18
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1115057,1115057,1.000000000000,28
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1115057,1115057,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1115058,1115058,0.949842349549,2
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1115058,1115058,1.000000000000,1
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1115058,1115058,1.000000000000,1
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1115058,1115058,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1115075,1115075,0.915153245781,8
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1115075,1115075,1.000000000000,10
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1115075,1115075,1.000000000000,1
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1116005,1116005,0.984856201899,31
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1116005,1116005,1.000000000000,31
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1116005,1116005,1.000000000000,7
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1116005,1116005,1.000000000000,9
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1116010,1116010,0.966364812419,1
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1116010,1116010,1.000000000000,5
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1116010,1116010,1.000000000000,3
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1116010,1116010,1.000000000000,9
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1116033,1116033,1.003766492450,13
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1116033,1116033,1.000000000000,13
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1116033,1116033,1.000000000000,5
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1116033,1116033,1.000000000000,3
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1116041,1116041,1.013142120082,5
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1116041,1116041,1.000000000000,8
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1116041,1116041,1.000000000000,15
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1116041,1116041,1.000000000000,2
2026-07-12,2026-07-11,carrefour,Carrefour Mercado,ipca-sp-1116071,1116071,0.829511534050,14
2026-07-12,2026-07-11,extra-mercado,Extra Mercado,ipca-sp-1116071,1116071,1.000000000000,20
2026-07-12,2026-07-11,pao-de-acucar,Pão de Açúcar,ipca-sp-1116071,1116071,1.000000000000,13
2026-07-12,2026-07-11,st-marche,St Marché,ipca-sp-1116071,1116071,1.000000000000,1
2026-07-13,2026-07-12,carrefour,Carrefour Mercado,ipca-sp-1101002,1101002,1.000000000000,21
2026-07-13,2026-07-12,extra-mercado,Extra Mercado,ipca-sp-1101002,1101002,1.009347017235,24
2026-07-13,2026-07-12,pao-de-acucar,Pão de Açúcar,ipca-sp-1101002,1101002,1.009740783905,27
2026-07-13,2026-07-12,st-marche,St Marché,ipca-sp-1101002,1101002,1.000000000000,4
2026-07-13,2026-07-12,carrefour,Carrefour Mercado,ipca-sp-1101073,1101073,1.000000000000,9
2026-07-13,2026-07-12,extra-mercado,Extra Mercado,ipca-sp-1101073,1101073,1.000000000000,4
