date,previous_date,ipca_item_id,ipca_code,ipca_name,weight_pct_total_ipca,relative,retailer_count,product_pair_count,retailer_min_relative,retailer_max_relative
2026-07-13,2026-07-12,ipca-sp-1106028,1106028,Uva,0.0794,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106039,1106039,Laranja-pera,0.1045,1.000000000000,4,5,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.008941895479,4,121,1.000000000000,1.026403153343
2026-07-13,2026-07-12,ipca-sp-1107084,1107084,Contrafilé,0.3951,1.018283230484,4,23,1.000000000000,1.049130055665
2026-07-13,2026-07-12,ipca-sp-1107087,1107087,Chã de dentro,0.2838,1.000000000000,4,15,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107088,1107088,Alcatra,0.2158,1.024242536928,4,19,1.000000000000,1.096970147710
2026-07-13,2026-07-12,ipca-sp-1107089,1107089,Patinho,0.2286,0.995360706296,4,14,0.981442825185,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107091,1107091,Lagarto comum,0.1077,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107093,1107093,Músculo,0.1026,1.016081342118,4,10,1.000000000000,1.064325368472
2026-07-13,2026-07-12,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,4,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107095,1107095,Acém,0.2571,1.001411516332,4,12,0.970465382866,1.035180682464
2026-07-13,2026-07-12,ipca-sp-1107099,1107099,Costela,0.1690,1.012331810053,4,14,1.000000000000,1.049327240213
2026-07-13,2026-07-12,ipca-sp-1108031,1108031,Peixe-merluza,0.0279,1.000000000000,4,7,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.007087798470,4,46,1.000000000000,1.028351193879
2026-07-13,2026-07-12,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.017399424522,4,18,1.000000000000,1.069597698087
2026-07-13,2026-07-12,ipca-sp-1109002,1109002,Presunto,0.1054,1.005464048019,4,38,1.000000000000,1.021856192076
2026-07-13,2026-07-12,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,3,23,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109008,1109008,Linguiça,0.3486,1.005527187286,4,127,1.000000000000,1.022108749143
2026-07-13,2026-07-12,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,4,19,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,4,10,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,0.996168341232,4,193,0.989834968667,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.001382476833,4,29,1.000000000000,1.005529907333
2026-07-13,2026-07-12,ipca-sp-1111004,1111004,Leite longa vida,0.6890,0.992247703962,4,66,0.968990815847,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111009,1111009,Leite em pó,0.0872,0.984247997345,4,22,0.936991989380,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111011,1111011,Queijo,0.5234,1.011462420391,4,420,1.000000000000,1.038012599303
2026-07-13,2026-07-12,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,0.995378838784,4,459,0.981344277885,1.000171077250
2026-07-13,2026-07-12,ipca-sp-1111021,1111021,Requeijão,0.0940,1.017243972005,4,76,1.000000000000,1.043831122934
2026-07-13,2026-07-12,ipca-sp-1112003,1112003,Biscoito,0.3388,1.001190707723,4,427,1.000000000000,1.002794228541
2026-07-13,2026-07-12,ipca-sp-1112015,1112015,Pão francês,0.6914,0.990511589679,3,12,0.971534769037,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112017,1112017,Pão doce,0.1150,0.886451887887,3,14,0.659355663662,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112018,1112018,Pão de forma,0.1192,1.002201185822,4,122,1.000000000000,1.005116577124
2026-07-13,2026-07-12,ipca-sp-1112019,1112019,Bolo,0.1366,1.021088950279,4,216,1.000000000000,1.084355801116
2026-07-13,2026-07-12,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113014,1113014,Azeite de oliva,0.0842,1.000000000000,4,39,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113040,1113040,Margarina,0.0752,1.000000000000,4,34,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114001,1114001,Suco de frutas,0.1426,0.997642551455,4,176,0.982108490022,1.008461715797
2026-07-13,2026-07-12,ipca-sp-1114022,1114022,Café moído,0.2619,1.013613481480,4,134,1.000000000000,1.027987205508
2026-07-13,2026-07-12,ipca-sp-1114083,1114083,Refrigerante e água mineral,0.5101,0.992783922213,3,248,0.987904784610,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114084,1114084,Cerveja,0.3936,0.971625493480,3,65,0.916189785822,1.015490578288
2026-07-13,2026-07-12,ipca-sp-1114087,1114087,Vinho,0.0936,1.056352143089,4,415,1.000000000000,1.122171969994
2026-07-13,2026-07-12,ipca-sp-1114090,1114090,Suco em pó,0.0747,0.974536463122,3,42,0.923609389367,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115016,1115016,Palmito em conserva,0.0396,1.000000000000,4,26,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115039,1115039,Sardinha em conserva,0.0271,1.000000000000,4,13,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115057,1115057,Azeitona,0.0342,1.000000000000,4,68,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115058,1115058,Milho-verde em conserva,0.0172,1.000000000000,4,7,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115075,1115075,Atum em conserva,0.0308,1.000000000000,3,28,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116005,1116005,Atomatado,0.1151,1.002362681664,4,93,1.000000000000,1.006905349576
2026-07-13,2026-07-12,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,4,24,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116033,1116033,Maionese,0.0481,1.000000000000,4,36,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116041,1116041,Vinagre,0.0221,1.000000000000,4,36,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116071,1116071,Tempero misto,0.0696,0.999359967578,4,71,0.997439870311,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1101002,1101002,Arroz,0.4030,0.998183860052,4,76,0.981758254183,1.010977186025
2026-07-14,2026-07-13,ipca-sp-1101073,1101073,Feijão-carioca (rajado),0.1876,0.991253268898,2,13,0.982506537796,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102006,1102006,Macarrão,0.1112,1.001323685583,4,124,1.000000000000,1.005294742331
2026-07-14,2026-07-13,ipca-sp-1102012,1102012,Farinha de trigo,0.0431,1.014379861550,3,11,1.000000000000,1.043139584649
2026-07-14,2026-07-13,ipca-sp-1102023,1102023,Farinha de mandioca,0.0320,1.000000000000,3,10,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,1.001576179488,4,142,0.995675957498,1.007524825823
2026-07-14,2026-07-13,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.010958120714,4,51,1.000000000000,1.043832482857
2026-07-14,2026-07-13,ipca-sp-1103002,1103002,Batata-doce,0.0267,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,4,28,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103026,1103026,Pimentão,0.0368,1.000000000000,3,10,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103028,1103028,Tomate,0.1791,0.983668638611,4,19,0.934674554444,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103043,1103043,Cebola,0.0906,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1104003,1104003,Açúcar refinado,0.1100,1.000000000000,4,12,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,1.017897179752,4,269,1.000000000000,1.044697521855
2026-07-14,2026-07-13,ipca-sp-1104032,1104032,Sorvete,0.1665,1.028564589633,4,240,0.983845985044,1.072390150991
2026-07-14,2026-07-13,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,1.007314574969,4,50,1.000000000000,1.026396991931
2026-07-14,2026-07-13,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,3,9,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105005,1105005,Couve,0.0271,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105010,1105010,Repolho,0.0163,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105019,1105019,Brócolis,0.0306,1.000000000000,4,17,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106005,1106005,Banana-d'água,0.1481,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106008,1106008,Banana-prata,0.0843,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106015,1106015,Limão,0.0565,1.050285123688,3,6,1.000000000000,1.150855371064
2026-07-14,2026-07-13,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,3,15,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106018,1106018,Mamão,0.0900,0.954081579462,4,13,0.816326317850,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,3,10,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106023,1106023,Pera,0.0508,1.000000000000,3,9,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106027,1106027,Tangerina,0.0668,1.000000000000,2,7,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106028,1106028,Uva,0.0794,1.006808905394,3,13,1.000000000000,1.020426716181
2026-07-14,2026-07-13,ipca-sp-1106039,1106039,Laranja-pera,0.1045,1.056399662431,4,5,1.000000000000,1.225598649726
2026-07-14,2026-07-13,ipca-sp-1107018,1107018,Carne de porco,0.2853,0.992543343832,4,125,0.984861527550,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107084,1107084,Contrafilé,0.3951,1.025067193274,4,23,1.000000000000,1.088868208463
2026-07-14,2026-07-13,ipca-sp-1107087,1107087,Chã de dentro,0.2838,1.000000000000,4,15,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107088,1107088,Alcatra,0.2158,0.997586914798,4,19,0.990347659192,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107089,1107089,Patinho,0.2286,0.972899728997,4,14,0.891598915989,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107091,1107091,Lagarto comum,0.1077,1.000000000000,3,8,1.000000000000,1.000000000000
