date,previous_date,ipca_item_id,ipca_code,ipca_name,weight_pct_total_ipca,relative,retailer_count,product_pair_count,retailer_min_relative,retailer_max_relative
2026-07-12,2026-07-11,ipca-sp-1116005,1116005,Atomatado,0.1151,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116033,1116033,Maionese,0.0481,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116041,1116041,Vinagre,0.0221,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-12,2026-07-11,ipca-sp-1116071,1116071,Tempero misto,0.0696,0.698779704560,3,3,0.096339113680,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1101002,1101002,Arroz,0.4030,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102006,1102006,Macarrão,0.1112,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103028,1103028,Tomate,0.1791,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,1.005633800039,4,22,1.000000000000,1.022535200155
2026-07-13,2026-07-12,ipca-sp-1104032,1104032,Sorvete,0.1665,1.026540045289,3,13,1.000000000000,1.046629729157
2026-07-13,2026-07-12,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106018,1106018,Mamão,0.0900,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.000000000000,3,7,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107084,1107084,Contrafilé,0.3951,1.121993625402,1,5,1.121993625402,1.121993625402
2026-07-13,2026-07-12,ipca-sp-1107093,1107093,Músculo,0.1026,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1107095,1107095,Acém,0.2571,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109002,1109002,Presunto,0.1054,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109008,1109008,Linguiça,0.3486,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,1.000000000000,4,6,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111004,1111004,Leite longa vida,0.6890,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111009,1111009,Leite em pó,0.0872,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111011,1111011,Queijo,0.5234,1.050727992532,4,15,1.000000000000,1.125588870416
2026-07-13,2026-07-12,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,0.988296620565,4,22,0.953186482262,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1111021,1111021,Requeijão,0.0940,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112003,1112003,Biscoito,0.3388,1.000000000000,4,18,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1112018,1112018,Pão de forma,0.1192,1.012604296878,3,11,1.000000000000,1.028373573987
2026-07-13,2026-07-12,ipca-sp-1112019,1112019,Bolo,0.1366,0.999790969802,4,11,0.999163879209,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113014,1113014,Azeite de oliva,0.0842,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1113040,1113040,Margarina,0.0752,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114001,1114001,Suco de frutas,0.1426,0.988019518214,4,8,0.952078072855,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1114022,1114022,Café moído,0.2619,1.208420175073,2,4,1.000000000000,1.416840350146
2026-07-13,2026-07-12,ipca-sp-1114083,1114083,Refrigerante e água mineral,0.5101,1.025258336477,3,14,1.000000000000,1.075775009432
2026-07-13,2026-07-12,ipca-sp-1114084,1114084,Cerveja,0.3936,1.008644749971,2,5,1.000000000000,1.017289499943
2026-07-13,2026-07-12,ipca-sp-1114087,1114087,Vinho,0.0936,1.041981807471,3,22,1.000000000000,1.065456111942
2026-07-13,2026-07-12,ipca-sp-1114090,1114090,Suco em pó,0.0747,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115016,1115016,Palmito em conserva,0.0396,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115057,1115057,Azeitona,0.0342,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1115075,1115075,Atum em conserva,0.0308,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116005,1116005,Atomatado,0.1151,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116033,1116033,Maionese,0.0481,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116041,1116041,Vinagre,0.0221,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-13,2026-07-12,ipca-sp-1116071,1116071,Tempero misto,0.0696,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1101002,1101002,Arroz,0.4030,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102006,1102006,Macarrão,0.1112,1.000000000000,2,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.133868808568,3,3,1.000000000000,1.401606425703
2026-07-14,2026-07-13,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103028,1103028,Tomate,0.1791,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,1.037628651736,4,22,1.000000000000,1.150514606942
2026-07-14,2026-07-13,ipca-sp-1104032,1104032,Sorvete,0.1665,0.992945968281,3,13,0.927123838968,1.051714065876
2026-07-14,2026-07-13,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105019,1105019,Brócolis,0.0306,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106018,1106018,Mamão,0.0900,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.000000000000,3,7,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107084,1107084,Contrafilé,0.3951,0.963123043672,1,5,0.963123043672,0.963123043672
2026-07-14,2026-07-13,ipca-sp-1107093,1107093,Músculo,0.1026,0.829424307036,1,1,0.829424307036,0.829424307036
2026-07-14,2026-07-13,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107095,1107095,Acém,0.2571,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109002,1109002,Presunto,0.1054,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109008,1109008,Linguiça,0.3486,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,1.000000000000,4,7,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1111004,1111004,Leite longa vida,0.6890,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1111009,1111009,Leite em pó,0.0872,0.953949657707,3,4,0.861848973122,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1111011,1111011,Queijo,0.5234,1.000000000000,4,15,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,0.992505123353,4,22,0.970020493411,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1111021,1111021,Requeijão,0.0940,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1112003,1112003,Biscoito,0.3388,1.025484116509,4,18,0.964741625378,1.100683197447
2026-07-14,2026-07-13,ipca-sp-1112018,1112018,Pão de forma,0.1192,1.010215508173,3,11,1.000000000000,1.030646524520
2026-07-14,2026-07-13,ipca-sp-1112019,1112019,Bolo,0.1366,1.000000000000,4,11,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1113014,1113014,Azeite de oliva,0.0842,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1113040,1113040,Margarina,0.0752,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1114001,1114001,Suco de frutas,0.1426,1.000000000000,4,10,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1114022,1114022,Café moído,0.2619,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1114083,1114083,Refrigerante e água mineral,0.5101,1.009357892153,3,14,0.923793328292,1.104280348167
2026-07-14,2026-07-13,ipca-sp-1114084,1114084,Cerveja,0.3936,1.019538364300,2,5,0.947128563306,1.091948165294
2026-07-14,2026-07-13,ipca-sp-1114087,1114087,Vinho,0.0936,1.000000000000,3,22,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1114090,1114090,Suco em pó,0.0747,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1115016,1115016,Palmito em conserva,0.0396,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1115057,1115057,Azeitona,0.0342,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1115075,1115075,Atum em conserva,0.0308,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1116005,1116005,Atomatado,0.1151,1.065228313283,2,3,1.000000000000,1.130456626566
2026-07-14,2026-07-13,ipca-sp-1116010,1116010,Alho,0.0970,1.000000000000,4,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1116033,1116033,Maionese,0.0481,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1116041,1116041,Vinagre,0.0221,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1116071,1116071,Tempero misto,0.0696,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1101002,1101002,Arroz,0.4030,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1102006,1102006,Macarrão,0.1112,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1102029,1102029,Massa semipreparada,0.1189,1.000000000000,2,4,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1102061,1102061,Macarrão instantâneo,0.0404,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1103003,1103003,Batata-inglesa,0.1234,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1103020,1103020,Abobrinha,0.0191,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1103028,1103028,Tomate,0.1791,0.974209945697,3,4,0.922629837090,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1103044,1103044,Cenoura,0.0363,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1104023,1104023,Chocolate em barra e bombom,0.2557,0.971168032119,4,22,0.903798303229,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1104032,1104032,Sorvete,0.1665,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1104052,1104052,Chocolate e achocolatado em pó,0.1191,0.689884718087,1,2,0.689884718087,0.689884718087
2026-07-15,2026-07-14,ipca-sp-1105001,1105001,Alface,0.0965,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1105019,1105019,Brócolis,0.0306,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1106018,1106018,Mamão,0.0900,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.000000000000,3,7,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1107084,1107084,Contrafilé,0.3951,1.000000000000,1,5,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1107093,1107093,Músculo,0.1026,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1107095,1107095,Acém,0.2571,0.821826280624,1,1,0.821826280624,0.821826280624
2026-07-15,2026-07-14,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.157593123209,2,2,1.000000000000,1.315186246418
2026-07-15,2026-07-14,ipca-sp-1109002,1109002,Presunto,0.1054,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1109008,1109008,Linguiça,0.3486,1.000000000000,3,6,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1110010,1110010,Frango em pedaços,0.5283,1.001434423087,4,7,1.000000000000,1.005737692349
2026-07-15,2026-07-14,ipca-sp-1110044,1110044,Ovo de galinha,0.1964,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1111004,1111004,Leite longa vida,0.6890,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1111009,1111009,Leite em pó,0.0872,0.986738688438,3,4,0.799919967987,1.160296097328
2026-07-15,2026-07-14,ipca-sp-1111011,1111011,Queijo,0.5234,1.018379166666,4,15,1.000000000000,1.037515776186
2026-07-15,2026-07-14,ipca-sp-1111019,1111019,Iogurte e bebidas lácteas,0.1360,1.008407020551,4,22,1.000000000000,1.033628082205
2026-07-15,2026-07-14,ipca-sp-1111021,1111021,Requeijão,0.0940,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1112003,1112003,Biscoito,0.3388,0.987589626187,4,19,0.937338936777,1.013019567973
2026-07-15,2026-07-14,ipca-sp-1112018,1112018,Pão de forma,0.1192,0.994050432900,3,12,0.982151298699,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1112019,1112019,Bolo,0.1366,0.998507355958,4,12,0.994029423832,1.000000000000
2026-07-15,2026-07-14,ipca-sp-1113013,1113013,Óleo de soja,0.1378,1.000000000000,2,2,1.000000000000,1.000000000000
